timestamp_ns,side,exec_price,hypothesis_id,signal,mid_price_plus_100ms,mid_price_plus_500ms,mid_price_plus_1000ms,mid_price_plus_5000ms
1726057810045260800,BUY,5491.5,4,0.18074395021957204,5492.75,5493.25,5477.25,5475.75
1726057810045639936,SELL,5491.5,4,-0.18483480568760904,5492.75,5493.25,5516.0,5475.75
1726057810045639936,SELL,5491.5,4,-0.18483480568760904,5492.75,5493.25,5516.0,5475.75
1726057810052797952,BUY,5491.75,4,0.16077070613392921,5492.0,5493.25,5477.25,5490.25
1726057810052797952,BUY,5491.75,4,0.16077070613392921,5492.0,5493.25,5477.25,5490.25
1726057810053993984,SELL,5492.25,4,-0.17489352273184783,5492.0,5493.25,5490.25,5490.25
1726057810053993984,SELL,5492.25,4,-0.17489352273184783,5492.0,5493.25,5490.25,5490.25
1726057810114619904,BUY,5492.75,4,0.1722255143703436,5492.75,5489.5,5490.75,5489.75
1726057810114619904,BUY,5492.75,4,0.1722255143703436,5492.75,5489.5,5490.75,5489.75
1726057810155124992,SELL,5493.0,4,-0.17857449239818138,5511.0,5489.75,5490.25,5478.5
1726057810155124992,SELL,5493.0,4,-0.17857449239818138,5511.0,5489.75,5490.25,5478.5
1726057810156471040,BUY,5492.75,4,0.18566227316820297,5511.0,5489.75,5490.25,5478.5
1726057810156471040,BUY,5492.75,4,0.18566227316820297,5511.0,5489.75,5490.25,5478.5
1726057810156972800,SELL,5493.25,4,-0.18566227316820297,5511.0,5489.75,5490.25,5478.5
1726057810156972800,SELL,5493.25,4,-0.18566227316820297,5511.0,5489.75,5490.25,5478.5
1726057810163889920,BUY,5492.75,4,0.17497829062059725,5479.0,5475.25,5490.25,5491.5
1726057810163889920,BUY,5492.75,4,0.17497829062059725,5479.0,5475.25,5490.25,5491.5
1726057810367083008,SELL,5492.5,4,-0.17431286496414933,5493.0,5504.75,5491.0,5488.0
1726057810367083008,SELL,5492.5,4,-0.17431286496414933,5493.0,5504.75,5491.0,5488.0
1726057810557110016,BUY,5491.0,4,0.1806096715968406,5476.0,5490.25,5490.5,5490.25
1726057810557110016,BUY,5491.0,4,0.1806096715968406,5476.0,5490.25,5490.5,5490.25
1726057810557110016,SELL,5491.0,4,-0.15661840487821913,5476.0,5490.25,5490.5,5490.25
1726057810557110016,SELL,5491.0,4,-0.15661840487821913,5476.0,5490.25,5490.5,5490.25
1726057810558159104,BUY,5493.25,4,0.16692801317578085,5476.0,5490.25,5490.5,5490.25
1726057810558159104,BUY,5493.25,4,0.16692801317578085,5476.0,5490.25,5490.5,5490.25
1726057810565406208,SELL,5490.0,4,-0.1951299383656699,5489.75,5490.25,5490.5,5490.25
1726057810565406208,SELL,5490.0,4,-0.1951299383656699,5489.75,5490.25,5490.5,5490.25
1726057810565843968,BUY,5490.25,4,0.2759178157424248,5489.75,5490.25,5490.25,5490.25
1726057810565843968,BUY,5490.25,4,0.2759178157424248,5489.75,5490.25,5490.25,5490.25
1726057810566531840,SELL,5490.0,4,-0.205712898380138,5489.75,5490.25,5491.0,5490.25
1726057810566531840,SELL,5490.0,4,-0.205712898380138,5489.75,5490.25,5491.0,5490.25
1726057810566946048,BUY,5489.75,4,0.18974317404274557,5489.75,5490.25,5489.5,5490.25
1726057810566946048,BUY,5489.75,4,0.18974317404274557,5489.75,5490.25,5489.5,5490.25
1726057810574289920,SELL,5490.25,4,-0.1668035423078811,5475.0,5490.25,5492.5,5490.0
1726057810574289920,SELL,5490.25,4,-0.1668035423078811,5475.0,5490.25,5492.5,5490.0
1726057810577261056,BUY,5484.25,4,0.1761959864376289,5489.75,5490.25,5489.75,5495.5
1726057810577261056,BUY,5484.25,4,0.1761959864376289,5489.75,5490.25,5489.75,5495.5
1726057810792992000,SELL,5490.0,4,-0.17635638941433038,5505.0,5491.0,5478.25,5502.5
1726057810792992000,SELL,5490.0,4,-0.17635638941433038,5505.0,5491.0,5478.25,5502.5
1726057810825316864,BUY,5504.5,4,0.19399097639085527,5490.0,5504.5,5491.0,5488.5
1726057810825316864,BUY,5504.5,4,0.19399097639085527,5490.0,5504.5,5491.0,5488.5
1726057810836195072,SELL,5476.75,4,-0.19420310152678652,5493.5,5491.0,5492.0,5473.0
1726057810836195072,SELL,5476.75,4,-0.19420310152678652,5493.5,5491.0,5492.0,5473.0
1726057811068847872,BUY,5490.25,4,0.161840104371232,5490.0,5491.25,5492.0,5488.0
1726057811068847872,BUY,5490.25,4,0.161840104371232,5490.0,5491.25,5492.0,5488.0
1726057811150043904,SELL,5490.0,4,-0.1503138979864064,5491.0,5503.75,5510.0,5487.5
1726057811150043904,SELL,5490.0,4,-0.1503138979864064,5491.0,5503.75,5510.0,5487.5
1726057811296673024,BUY,5486.75,4,0.18812477135434894,5518.5,5491.0,5479.25,5499.0
1726057811296673024,BUY,5486.75,4,0.18812477135434894,5518.5,5491.0,5479.25,5499.0
1726057811307180800,SELL,5477.75,4,-0.18796344726431047,5478.5,5491.0,5505.5,5486.5
1726057811307180800,SELL,5477.75,4,-0.18796344726431047,5478.5,5491.0,5505.5,5486.5
1726057811368732928,BUY,5492.0,4,0.16760062125145458,5505.0,5492.25,5492.75,5474.0
1726057811368732928,BUY,5492.0,4,0.16760062125145458,5505.0,5492.25,5492.75,5474.0
1726057811369082880,SELL,5491.75,4,-0.16714603272917095,5505.0,5492.25,5492.75,5474.0
1726057811369082880,SELL,5491.75,4,-0.16714603272917095,5505.0,5492.25,5492.75,5474.0
1726057811370692864,BUY,5492.25,4,0.24022955749472705,5505.0,5492.25,5492.75,5467.75
1726057811370692864,BUY,5492.25,4,0.24022955749472705,5505.0,5492.25,5492.75,5467.75
1726057811370924032,SELL,5492.25,4,-0.24022955749472705,5505.0,5492.25,5492.75,5467.75
1726057811370924032,SELL,5492.25,4,-0.24022955749472705,5505.0,5492.25,5492.75,5467.75
1726057811466785792,BUY,5478.25,4,0.23556908492588124,5489.5,5495.0,5523.5,5487.25
1726057811466785792,BUY,5478.25,4,0.23556908492588124,5489.5,5495.0,5523.5,5487.25
1726057811584951040,SELL,5495.0,4,-0.18196309679134667,5490.25,5504.75,5491.25,5488.5
1726057811584951040,SELL,5495.0,4,-0.18196309679134667,5490.25,5504.75,5491.25,5488.5
